CODEX_ID,X_centroid,Y_centroid,Sample,leiden_R,phenotype
CODEX_3074-1,6295.4,986.0666667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3075-1,424.5613497,989.8374233,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3076-1,612.1326531,990.8673469,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3077-1,691.4589041,990.7465753,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3078-1,994.3513514,990.8918919,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3079-1,1380.456656,991.3668731,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3080-1,1878.147059,989.3705882,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3081-1,3803.642857,990.1904762,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3082-1,4406.733766,989.1493506,D10_batch_2_Sample,7,Tumor cells
CODEX_3083-1,4493.382353,989.7352941,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3084-1,4740.364865,990.8513514,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_3085-1,157.4612403,992.4844961,D10_batch_2_Sample,5,Hepatocyte
CODEX_3086-1,2346.333333,992.2647059,D10_batch_2_Sample,6,Non-immune cells
CODEX_3087-1,3433.822835,992.3740157,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3088-1,4012.575472,993.5566038,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3089-1,4612.302469,996.0925926,D10_batch_2_Sample,7,Tumor cells
CODEX_3090-1,4949.089147,992.3604651,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_3091-1,1185.138298,994.4148936,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3092-1,2015.9375,994.125,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3093-1,2448.5,994.8265306,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3094-1,4200.521053,993.4894737,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3095-1,4590.485075,997.6641791,D10_batch_2_Sample,7,pH2AX-PD1+CD4+ T cells
CODEX_3096-1,5054.247368,993.6368421,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3097-1,5094.856164,993.5410959,D10_batch_2_Sample,6,Tumor cells
CODEX_3098-1,5896.127119,993.9915254,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3099-1,6056.0,993.5909091,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3100-1,2060.7,997.5666667,D10_batch_2_Sample,5,Tumor cells
CODEX_3101-1,2217.147059,997.8529412,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3102-1,3337.947619,994.9,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3103-1,3505.88806,997.2014925,D10_batch_2_Sample,6,Non-immune cells
CODEX_3104-1,4069.840909,995.0227273,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_3105-1,4223.192913,994.9409449,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3106-1,2259.872549,997.1666667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3107-1,3653.5,997.5,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3108-1,4036.708589,998.9539877,D10_batch_2_Sample,7,Tumor cells
CODEX_3109-1,4509.94,997.56,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3110-1,6025.928571,998.6428571,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3111-1,6362.322222,997.9222222,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3112-1,282.1129032,1001.33871,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3113-1,1161.39916,999.7016807,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3114-1,1224.947368,999.8157895,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3115-1,1766.825,999.1583333,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3116-1,1979.015464,999.757732,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3117-1,2146.290698,999.4534884,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3118-1,2878.534783,1000.9,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3119-1,3872.822581,998.4870968,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3120-1,5961.851536,1001.755973,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3121-1,3721.707547,1002.820755,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3122-1,3992.092105,1002.394737,D10_batch_2_Sample,"1-2-3,2",CD11b+ myeloid cells
CODEX_3123-1,4314.924528,1005.226415,D10_batch_2_Sample,"1-2-3,1",CD11b+ myeloid cells
CODEX_3124-1,4634.059748,1001.619497,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3125-1,5808.790196,1002.319608,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_3126-1,6118.677778,1002.262963,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3127-1,6161.360215,1003.231183,D10_batch_2_Sample,5,pH2AX-PD1+CD4+ T cells
CODEX_3128-1,6204.736686,1002.251479,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3129-1,184.9364641,1004.660221,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3130-1,2518.622449,1003.193878,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3131-1,3165.797297,1005.572072,D10_batch_2_Sample,6,Tumor cells
CODEX_3132-1,4180.324324,1004.175676,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3133-1,4386.520202,1005.510101,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3134-1,2084.241935,1009.478495,D10_batch_2_Sample,6,Hepatocyte
CODEX_3135-1,2981.112245,1006.35034,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3136-1,4244.147059,1007.931373,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3137-1,6596.227273,1006.5,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3138-1,716.4767442,1009.337209,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3139-1,1959.433333,1008.206667,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3140-1,2621.5,1009.033333,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3141-1,4154.204036,1008.374439,D10_batch_2_Sample,7,Tumor cells
CODEX_3142-1,5148.21123,1010.221925,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_3143-1,5869.7,1007.842857,D10_batch_2_Sample,5,Hepatocyte
CODEX_3144-1,1071.767857,1010.178571,D10_batch_2_Sample,5,T cells
CODEX_3145-1,4496.130769,1008.746154,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_3146-1,5428.572539,1011.536269,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3147-1,4913.135294,1012.343137,D10_batch_2_Sample,6,Non-immune cells
CODEX_3148-1,4989.335088,1011.35614,D10_batch_2_Sample,6,Tumor cells
CODEX_3149-1,82.27944862,1014.610276,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3150-1,425.2413793,1014.810345,D10_batch_2_Sample,5,Hepatocyte
CODEX_3151-1,1268.773973,1014.006849,D10_batch_2_Sample,5,Hepatocyte
CODEX_3152-1,3693.04321,1015.04321,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3153-1,4127.71978,1015.478022,D10_batch_2_Sample,7,Tumor cells
CODEX_3154-1,4364.9,1014.633333,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3155-1,6328.431034,1015.603448,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3156-1,990.3582677,1014.043307,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3157-1,1384.891304,1015.608696,D10_batch_2_Sample,5,PD1-CD4+ T cells
CODEX_3158-1,1844.246479,1016.894366,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3159-1,1890.318182,1017.518182,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3160-1,4260.552632,1017.578947,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3161-1,5205.340336,1015.676471,D10_batch_2_Sample,6,Tumor cells
CODEX_3162-1,5644.633333,1016.857895,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_3163-1,2308.688406,1018.094203,D10_batch_2_Sample,6,Tumor cells
CODEX_3164-1,3019.72449,1018.540816,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_3165-1,4561.219101,1016.207865,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3166-1,349.880531,1017.402655,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3167-1,4400.273196,1018.93299,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3168-1,1781.417127,1023.549724,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3169-1,2731.455631,1022.957338,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3170-1,3594.689655,1023.310345,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3171-1,4102.926471,1021.75,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3172-1,742.5275482,1023.910468,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3173-1,1910.216312,1025.251773,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3174-1,2845.709459,1022.831081,D10_batch_2_Sample,6,Endomucin
CODEX_3175-1,3904.848485,1025.333333,D10_batch_2_Sample,6,Hepatocyte
CODEX_3176-1,4006.543478,1023.521739,D10_batch_2_Sample,"1-2-3,2",pH2AX+PD1+CD8+ T cells
CODEX_3177-1,4378.935897,1021.884615,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3178-1,4517.785714,1022.583333,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3179-1,4542.86,1020.6,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3180-1,819.8203883,1028.247573,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3181-1,1088.27193,1026.605263,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3182-1,1531.005263,1025.861404,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_3183-1,1579.722222,1027.277778,D10_batch_2_Sample,5,T cells
CODEX_3184-1,1829.328571,1027.328571,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3185-1,2405.396552,1027.810345,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3186-1,6185.214286,1025.857143,D10_batch_2_Sample,"1-2-3,2",Hepatocyte
CODEX_3187-1,6210.5,1026.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3188-1,487.5492308,1028.18,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3189-1,1303.5,1028.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3190-1,1654.742424,1030.318182,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3191-1,3237.75,1029.431818,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3192-1,4241.666667,1029.541667,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3193-1,5382.233333,1031.333333,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3194-1,6541.277143,1029.637143,D10_batch_2_Sample,7,Non-immune cells
CODEX_3195-1,686.1345178,1031.718274,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3196-1,926.2190083,1031.442149,D10_batch_2_Sample,"1-2-3,1",CD11b+ myeloid cells
CODEX_3197-1,1001.007246,1033.673913,D10_batch_2_Sample,6,Tumor cells
CODEX_3198-1,1678.642857,1028.77381,D10_batch_2_Sample,5,Hepatocyte
CODEX_3199-1,3085.5,1031.313559,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3200-1,3308.958333,1032.041667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3201-1,4889.936364,1032.045455,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3202-1,5536.987179,1032.429487,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_3203-1,224.3461538,1033.515385,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3204-1,2609.076132,1034.697531,D10_batch_2_Sample,6,Non-immune cells
CODEX_3205-1,2899.521277,1032.893617,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3206-1,3651.5,1034.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3207-1,4206.385714,1033.614286,D10_batch_2_Sample,7,Tumor cells
CODEX_3208-1,570.7587065,1035.584577,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3209-1,2380.426606,1036.133028,D10_batch_2_Sample,5,Hepatocyte
CODEX_3210-1,2952.3375,1036.6,D10_batch_2_Sample,6,Non-immune cells
CODEX_3211-1,3765.067164,1035.828358,D10_batch_2_Sample,6,Non-immune cells
CODEX_3212-1,4056.18,1037.951429,D10_batch_2_Sample,6,Non-immune cells
CODEX_3213-1,4846.37234,1035.989362,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3214-1,1110.740385,1039.509615,D10_batch_2_Sample,6,Tumor cells
CODEX_3215-1,1270.552356,1038.217277,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3216-1,2300.714876,1038.847107,D10_batch_2_Sample,6,Tumor cells
CODEX_3217-1,2345.278761,1037.880531,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3218-1,2761.132558,1037.625581,D10_batch_2_Sample,5,Endomucin
CODEX_3219-1,3831.383333,1039.516667,D10_batch_2_Sample,6,Tumor cells
CODEX_3220-1,4574.128415,1039.112022,D10_batch_2_Sample,7,pH2AX+PD1+CD8+ T cells
CODEX_3221-1,4634.23545,1040.880952,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3222-1,5056.248252,1040.527972,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3223-1,6166.937956,1039.521898,D10_batch_2_Sample,"1-2-3,2",CD11b+ myeloid cells
CODEX_3224-1,6316.219298,1039.026316,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3225-1,873.7759644,1039.781899,D10_batch_2_Sample,6,Non-immune cells
CODEX_3226-1,1853.544534,1037.002024,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3227-1,2042.925532,1040.840426,D10_batch_2_Sample,6,Non-immune cells
CODEX_3228-1,2578.990909,1039.263636,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3229-1,2792.7249,1040.130522,D10_batch_2_Sample,6,Endomucin
CODEX_3230-1,4532.136364,1038.718182,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3231-1,5977.683673,1039.336735,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3232-1,1025.813253,1043.283133,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3233-1,4177.304348,1043.565217,D10_batch_2_Sample,7,Tumor cells
CODEX_3234-1,5358.181159,1042.528986,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3235-1,1182.774725,1044.961538,D10_batch_2_Sample,6,Non-immune cells
CODEX_3236-1,3962.277778,1045.492593,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3237-1,4254.632231,1043.243802,D10_batch_2_Sample,7,Tumor cells
CODEX_3238-1,4464.519417,1046.830097,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3239-1,5698.611554,1044.101594,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3240-1,2260.545455,1047.795455,D10_batch_2_Sample,6,Tumor cells
CODEX_3241-1,3587.944444,1044.420635,D10_batch_2_Sample,6,Tumor cells
CODEX_3242-1,6020.05102,1045.397959,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3243-1,6271.320513,1046.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3244-1,343.45,1048.2875,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3245-1,5643.456522,1047.528986,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3246-1,400.6886792,1050.250943,D10_batch_2_Sample,"1-2-3,2",Endomucin
CODEX_3247-1,2030.318182,1049.651515,D10_batch_2_Sample,6,Hepatocyte
CODEX_3248-1,5471.257764,1049.804348,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3249-1,6083.166667,1051.006667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3250-1,6229.843511,1047.782443,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3251-1,6555.337209,1052.0,D10_batch_2_Sample,7,Non-immune cells
CODEX_3252-1,1352.067568,1052.472973,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3253-1,1705.9375,1051.28125,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3254-1,1987.923077,1053.538462,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3255-1,4151.124561,1045.117544,D10_batch_2_Sample,7,Tumor cells
CODEX_3256-1,4225.065217,1050.467391,D10_batch_2_Sample,7,pH2AX+PD1+CD4+ T cells
CODEX_3257-1,4596.429412,1052.476471,D10_batch_2_Sample,5,Ph2AX-PD1+CD8+ T cells
CODEX_3258-1,770.9835165,1055.379121,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3259-1,952.6354167,1054.010417,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3260-1,3729.671429,1055.357143,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3261-1,1138.493056,1055.270833,D10_batch_2_Sample,6,Non-immune cells
CODEX_3262-1,2098.747423,1058.809278,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3263-1,3006.963768,1055.775362,D10_batch_2_Sample,5,Endomucin
CODEX_3264-1,3270.293814,1058.603093,D10_batch_2_Sample,6,Non-immune cells
CODEX_3265-1,4418.730769,1056.089744,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3266-1,4512.241176,1057.535294,D10_batch_2_Sample,6,Tumor cells
CODEX_3267-1,6295.652542,1055.550847,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3268-1,1208.394737,1059.952632,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3269-1,1329.280952,1058.614286,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3270-1,2064.683333,1057.666667,D10_batch_2_Sample,6,Non-immune cells
CODEX_3271-1,6331.071429,1058.271429,D10_batch_2_Sample,"1-2-3,1",CD11b+ myeloid cells
CODEX_3272-1,6703.783843,1057.172489,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3273-1,16.46,1059.474545,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3274-1,3979.077778,1060.233333,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3275-1,5148.593863,1061.546931,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3276-1,6180.316794,1060.454198,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3277-1,1305.423977,1063.307018,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3278-1,2203.774725,1062.434066,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3279-1,4299.710884,1063.139456,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3280-1,4819.5,1063.419643,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3281-1,5063.923729,1060.788136,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3282-1,5411.009677,1061.990323,D10_batch_2_Sample,6,Non-immune cells
CODEX_3283-1,6057.825581,1063.174419,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3284-1,250.7888889,1064.333333,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3285-1,1876.417808,1063.979452,D10_batch_2_Sample,5,Hepatocyte
CODEX_3286-1,2117.5,1064.565217,D10_batch_2_Sample,6,Hepatocyte
CODEX_3287-1,3690.316794,1063.034351,D10_batch_2_Sample,6,Tumor cells
CODEX_3288-1,3803.068807,1064.169725,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_3289-1,4573.487952,1063.560241,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_3290-1,4708.379397,1064.871859,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3291-1,4934.219457,1063.567873,D10_batch_2_Sample,6,Non-immune cells
CODEX_3292-1,167.9250513,1066.504107,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3293-1,974.0172414,1065.672414,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3294-1,3080.090909,1066.727273,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3295-1,3356.607143,1065.875,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3296-1,3658.842857,1066.9,D10_batch_2_Sample,5,Hepatocyte
CODEX_3297-1,2265.448454,1066.891753,D10_batch_2_Sample,6,Tumor cells
CODEX_3298-1,2312.205882,1068.558824,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3299-1,2507.877778,1067.655556,D10_batch_2_Sample,5,Hepatocyte
CODEX_3300-1,5252.944444,1069.855556,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3301-1,644.461039,1071.24026,D10_batch_2_Sample,5,Hepatocyte
CODEX_3302-1,905.1666667,1068.75,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3303-1,1466.460265,1070.221854,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3304-1,2013.928571,1071.528571,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3305-1,3453.361111,1069.972222,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3306-1,3483.444882,1070.42126,D10_batch_2_Sample,5,Hepatocyte
CODEX_3307-1,4059.217949,1070.277778,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3308-1,4490.185714,1069.042857,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3309-1,5272.590909,1071.469697,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3310-1,5608.077143,1070.317143,D10_batch_2_Sample,6,Non-immune cells
CODEX_3311-1,1899.045455,1070.863636,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3312-1,1920.626984,1071.896825,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3313-1,2625.175676,1070.945946,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3314-1,4177.672691,1070.668675,D10_batch_2_Sample,7,Tumor cells
CODEX_3315-1,4451.016129,1070.844086,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3316-1,5968.042857,1072.157143,D10_batch_2_Sample,5,Hepatocyte
CODEX_3317-1,6086.93662,1071.161972,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3318-1,6655.942424,1073.845455,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3319-1,1735.076577,1073.382883,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3320-1,2330.5,1073.676471,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3321-1,3520.615385,1074.528846,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3322-1,4277.085366,1074.841463,D10_batch_2_Sample,6,Tumor cells
CODEX_3323-1,4592.678571,1073.940476,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3324-1,4642.540323,1074.637097,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3325-1,4963.590909,1074.681818,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3326-1,5293.631579,1074.263158,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3327-1,5714.939834,1074.599585,D10_batch_2_Sample,6,Non-immune cells
CODEX_3328-1,3271.4375,1075.1875,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3329-1,5082.015789,1074.731579,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3330-1,5477.029412,1074.864706,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3331-1,3946.1,1077.547619,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3332-1,764.8653846,1079.173077,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3333-1,864.0862069,1078.741379,D10_batch_2_Sample,6,Non-immune cells
CODEX_3334-1,1042.125616,1080.214286,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3335-1,3745.68797,1080.018797,D10_batch_2_Sample,6,Tumor cells
CODEX_3336-1,5892.298995,1078.952261,D10_batch_2_Sample,6,Tumor cells
CODEX_3337-1,1219.089595,1082.442197,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3338-1,3412.5,1082.913793,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3339-1,4679.87561,1082.080488,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3340-1,366.1,1085.1,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3341-1,491.8018868,1083.518868,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3342-1,1091.014706,1085.176471,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_3343-1,2125.777778,1083.444444,D10_batch_2_Sample,6,Tumor cells
CODEX_3344-1,2599.5625,1082.104167,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3345-1,3718.401639,1083.614754,D10_batch_2_Sample,5,Hepatocyte
CODEX_3346-1,4733.459184,1083.204082,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3347-1,1354.360963,1088.286096,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_3348-1,2871.92492,1086.768371,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3349-1,3790.651724,1086.32069,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_3350-1,4098.1,1086.715385,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3351-1,4475.76087,1087.23913,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_3352-1,4535.96875,1086.8125,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_3353-1,5168.683575,1085.504831,D10_batch_2_Sample,6,Tumor cells
CODEX_3354-1,5980.5,1085.902985,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_3355-1,3615.928571,1088.230159,D10_batch_2_Sample,6,Tumor cells
CODEX_3356-1,3862.5,1087.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_3357-1,5446.790909,1088.027273,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_3358-1,338.5267857,1089.482143,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_3359-1,2162.015789,1090.647368,D10_batch_2_Sample,6,Tumor cells
CODEX_3360-1,3207.975728,1089.529126,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
